Info,Info_Set,Accuracy
Stand (7/10),Exp_2025-07-10-v1/E9AD0E7DCC2B/,94.03
Sit_chair (7/10),Exp_2025-07-10-v2/E9AD0E7DCC2B/,93.7
Sit_chair_leg_crossed (7/10),Exp_2025-07-10-v3/E9AD0E7DCC2B/,93.11
Sit_floor (7/10),Exp_2025-07-10-v4/E9AD0E7DCC2B/,93.41
Stand (7/11),Exp_2025-07-11-v1/E9AD0E7DCC2B/,93.88
Sit_chair (7/11),Exp_2025-07-11-v2/E9AD0E7DCC2B/,93.62
Sit_chair_leg_crossed (7/11),Exp_2025-07-11-v3/E9AD0E7DCC2B/,94.37
Sit_floor (7/11),Exp_2025-07-11-v4/E9AD0E7DCC2B/,94.38
Stand (7/17),Exp_2025-07-17-v1/E9AD0E7DCC2B/,93.79
Sit_chair (7/17),Exp_2025-07-17-v2/E9AD0E7DCC2B/,90.13
Sit_floor (7/17),Exp_2025-07-17-v3/E9AD0E7DCC2B/,91.02
Stand (7/23),Exp_2025-07-23-v1/E9AD0E7DCC2B/,89.8
Sit_chair (7/23),Exp_2025-07-23-v2/E9AD0E7DCC2B/,86.59
Sit_floor (7/23),Exp_2025-07-23-v3/E9AD0E7DCC2B/,87.31
Stand (7/24),Exp_2025-07-24-v1/E9AD0E7DCC2B/,93.59
Sit_chair (7/24),Exp_2025-07-24-v2/E9AD0E7DCC2B/,92.21
Sit_floor (7/24),Exp_2025-07-24-v3/E9AD0E7DCC2B/,92.52
Stand (7/25),Exp_2025-07-25-v1/E9AD0E7DCC2B/,88.2
Sit_chair (7/25),Exp_2025-07-25-v2/E9AD0E7DCC2B/,91.64
Sit_floor (7/25),Exp_2025-07-25-v3/E9AD0E7DCC2B/,90.82
Stand (8/1),Exp_2025-08-01-v1/E9AD0E7DCC2B/,93.38
Sit_chair (8/1),Exp_2025-08-01-v2/E9AD0E7DCC2B/,92.4
Sit_floor (8/1),Exp_2025-08-01-v3/E9AD0E7DCC2B/,92.0
